Range,Site,TransYear,ID,lifestage,lifestageNext,size,sizeNext,fec.totfruit,fec.meanseed,fec.totseed,surv
North,Wolverine,1516,10502,2,,97.19,,,,,0
North,Wolverine,1516,10504,2,,115.99,,,,,0
North,Wolverine,1516,10556,3,3,45.74,126.3862725,0,,0,1
North,Wolverine,1516,10559,2,3,31.23,130.8866039,,,,1
North,Wolverine,1516,10561,2,,5.65,,,,,0
North,Wolverine,1516,10572,3,3,66.76,375.3653442,2,,,1
North,Wolverine,1516,10602,2,3,32.04,120.7156977,,,,1
North,Wolverine,1516,10612,3,3,50.97,167.3762026,1,,,1
North,Wolverine,1516,10643,2,3,38.48,254.3904651,,,,1
North,Wolverine,1516,10777,2,3,72.9,112.4454551,,,,1
North,Wolverine,1516,10822,2,3,7.26,95.81857593,,,,1
North,Wolverine,1516,10830,3,3,64.09,223.3672377,0,,0,1
North,Wolverine,1516,10834,2,,58.83,,,,,0
North,Wolverine,1516,10840,2,,8.66,,,,,0
North,Wolverine,1516,10845,3,3,50.19,139.6437935,8,9.38,75.04,1
North,Wolverine,1516,10857,3,3,159.66,432.2831491,32,11.9,380.8,1
North,Wolverine,1516,10868,2,3,31.81,65.67499442,,,,1
North,Wolverine,1516,10872,2,2,3.27,12.56637061,,,,1
North,Wolverine,1516,10895,3,3,31.02,137.4446786,3,10.5,31.5,1
North,Wolverine,1516,10965,2,3,11.22,93.83937256,,,,1
North,Wolverine,1516,11061,3,3,157.24,432.1260695,26,5.6,145.6,1
North,Wolverine,1516,11069,2,3,9.24,33.11238657,,,,1
North,Wolverine,1516,11196,3,3,59.06,125.7893698,0,,0,1
Center,Bountiful,1314,526,,1,,,,,,
Center,Bountiful,1314,527,,1,,,,,,
Center,Bountiful,1314,528,,1,,,,,,
Center,Bountiful,1314,529,,1,,,,,,
Center,Bountiful,1314,530,,1,,,,,,
Center,Bountiful,1314,531,,1,,,,,,
Center,Bountiful,1314,532,,1,,,,,,
Center,Bountiful,1314,533,,1,,,,,,
Center,Bountiful,1314,534,,1,,,,,,
Center,Bountiful,1314,535,,1,,,,,,
Center,Bountiful,1314,536,,1,,,,,,
Center,Bountiful,1314,537,,1,,,,,,
Center,Bountiful,1314,538,,1,,,,,,
Center,Bountiful,1314,539,,1,,,,,,
Center,Bountiful,1314,540,,1,,,,,,
Center,Bountiful,1314,541,,1,,,,,,
Center,Bountiful,1314,542,,1,,,,,,
Center,Bountiful,1314,543,,1,,,,,,
Center,Bountiful,1314,544,,1,,,,,,
Center,Bountiful,1314,545,,1,,,,,,
Center,Bountiful,1314,546,,1,,,,,,
Center,Bountiful,1314,547,,1,,,,,,
Center,Bountiful,1314,548,,1,,,,,,
Center,Bountiful,1314,549,,1,,,,,,
Center,Bountiful,1314,550,,1,,,,,,
Center,Bountiful,1314,551,,1,,,,,,
Center,Bountiful,1314,552,,1,,,,,,
Center,Bountiful,1314,553,,1,,,,,,
Center,Bountiful,1314,554,,1,,,,,,
Center,Bountiful,1314,555,,1,,,,,,
Center,Bountiful,1314,556,,1,,,,,,
Center,Bountiful,1314,557,,1,,,,,,
Center,Bountiful,1314,558,,1,,,,,,
Center,Bountiful,1314,559,,1,,,,,,
Center,Bountiful,1314,560,,1,,,,,,
Center,Bountiful,1314,561,,1,,,,,,
Center,Bountiful,1314,562,,1,,,,,,
Center,Bountiful,1314,563,,1,,,,,,
Center,Bountiful,1314,564,,1,,,,,,
Center,Bountiful,1314,565,,1,,,,,,
Center,Bountiful,1314,566,,1,,,,,,
Center,Bountiful,1314,567,,1,,,,,,
Center,Bountiful,1314,568,,1,,,,,,
Center,Bountiful,1314,569,,1,,,,,,
Center,Bountiful,1314,570,,1,,,,,,
Center,Bountiful,1314,571,,1,,,,,,
Center,Bountiful,1314,572,,1,,,,,,
Center,Bountiful,1314,573,,1,,,,,,
Center,Bountiful,1314,574,,1,,,,,,
Center,Bountiful,1314,575,,1,,,,,,
Center,Bountiful,1314,576,,1,,,,,,
Center,Bountiful,1314,577,,1,,,,,,
Center,Bountiful,1314,578,,1,,,,,,
Center,Bountiful,1314,579,,1,,,,,,
Center,Bountiful,1314,580,,1,,,,,,
Center,Bountiful,1314,581,,1,,,,,,
Center,Bountiful,1314,582,,1,,,,,,
Center,Bountiful,1314,583,,1,,,,,,
Center,Bountiful,1314,584,,1,,,,,,
Center,Bountiful,1314,585,,1,,,,,,
Center,Bountiful,1314,586,,1,,,,,,
Center,Bountiful,1314,587,,1,,,,,,
Center,Bountiful,1314,588,,1,,,,,,
Center,Bountiful,1314,589,,1,,,,,,
Center,Bountiful,1314,590,,1,,,,,,
Center,Bountiful,1314,591,,1,,,,,,
Center,Bountiful,1314,592,,1,,,,,,
Center,Bountiful,1314,593,,1,,,,,,
Center,Bountiful,1314,594,,1,,,,,,
Center,Bountiful,1314,595,,1,,,,,,
Center,Bountiful,1314,596,,1,,,,,,
Center,Bountiful,1314,597,,1,,,,,,
Center,Bountiful,1314,598,,1,,,,,,
Center,Bountiful,1314,599,,1,,,,,,
Center,Bountiful,1314,600,,1,,,,,,
Center,Bountiful,1314,601,,1,,,,,,
Center,Bountiful,1314,602,,1,,,,,,
Center,Bountiful,1314,603,,1,,,,,,
Center,Bountiful,1314,604,,1,,,,,,
Center,Bountiful,1314,605,,1,,,,,,
Center,Bountiful,1314,606,,1,,,,,,
Center,Bountiful,1314,1704,,,,,,,,
Center,Bountiful,1314,1705,,,,,,,,
Center,Bountiful,1314,1706,,,,,,,,
Center,Bountiful,1314,1707,,,,,,,,
Center,Bountiful,1314,1711,,,,,,,,
Center,Bountiful,1314,1712,,,,,,,,
Center,Bountiful,1314,1713,,,,,,,,
Center,Bountiful,1314,1715,,,,,,,,
Center,Bountiful,1314,1718,,,,,,,,
Center,Bountiful,1314,1720,,,,,,,,
Center,Bountiful,1314,1722,,,,,,,,
Center,Bountiful,1314,1724,,,,,,,,
Center,Bountiful,1314,1726,,,,,,,,
Center,Bountiful,1314,1727,,,,,,,,
Center,Bountiful,1314,1728,,,,,,,,
Center,Bountiful,1314,1730,,,,,,,,
Center,Bountiful,1314,1733,,,,,,,,
Center,Bountiful,1314,1735,,,,,,,,
Center,Bountiful,1314,1738,,,,,,,,
Center,Bountiful,1314,1745,,,,,,,,
Center,Bountiful,1314,1748,,,,,,,,
Center,Bountiful,1314,1753,,,,,,,,
Center,Bountiful,1314,1755,,,,,,,,
Center,Bountiful,1314,1760,,,,,,,,
Center,Bountiful,1314,1764,,,,,,,,
Center,Bountiful,1314,1773,,,,,,,,
Center,Bountiful,1314,1774,,,,,,,,
Center,Bountiful,1314,1776,,,,,,,,
Center,Bountiful,1314,1779,,,,,,,,
Center,Bountiful,1314,1795,,,,,,,,
Center,Bountiful,1314,1796,,,,,,,,
Center,Bountiful,1314,1806,,,,,,,,
Center,Bountiful,1314,1810,,,,,,,,
Center,Bountiful,1314,1824,,,,,,,,
Center,Bountiful,1314,1825,,,,,,,,
Center,Bountiful,1314,1826,,,,,,,,
Center,Bountiful,1314,1829,,,,,,,,
Center,Bountiful,1314,1835,,,,,,,,
Center,Bountiful,1314,1836,,,,,,,,
Center,Bountiful,1314,1837,,,,,,,,
Center,Bountiful,1314,1848,,,,,,,,
Center,Bountiful,1314,1849,,,,,,,,
Center,Bountiful,1314,1853,,,,,,,,
Center,Bountiful,1314,1855,,,,,,,,
Center,Bountiful,1314,1860,,,,,,,,
Center,Bountiful,1314,1865,,,,,,,,
Center,Bountiful,1314,1870,,,,,,,,
Center,Bountiful,1314,1874,,,,,,,,
Center,Bountiful,1314,1876,,,,,,,,
Center,Bountiful,1314,1882,,,,,,,,
Center,Bountiful,1314,1883,,,,,,,,
Center,Bountiful,1314,1885,,,,,,,,
Center,Bountiful,1314,1889,,,,,,,,
Center,Bountiful,1314,1890,,,,,,,,
Center,Bountiful,1314,1891,,,,,,,,
Center,Bountiful,1314,1895,,,,,,,,
Center,Bountiful,1314,1897,,,,,,,,
Center,Bountiful,1314,1898,,,,,,,,
Center,Bountiful,1314,1900,,,,,,,,
Center,Bountiful,1314,3002,,,,,,,,
Center,Bountiful,1314,3006,,,,,,,,
Center,Bountiful,1314,3010,,,,,,,,
Center,Bountiful,1314,3011,,,,,,,,
Center,Bountiful,1314,3013,,,,,,,,
Center,Bountiful,1314,3016,,,,,,,,
Center,Bountiful,1314,3018,,,,,,,,
Center,Bountiful,1314,3019,,,,,,,,
Center,Bountiful,1314,3023,,,,,,,,
Center,Bountiful,1314,3027,,,,,,,,
Center,Bountiful,1314,3029,,,,,,,,
Center,Bountiful,1314,3031,,,,,,,,
Center,Bountiful,1314,3032,,,,,,,,
Center,Bountiful,1314,3033,,,,,,,,
Center,Bountiful,1314,3056,,,,,,,,
Center,Bountiful,1314,3070,,,,,,,,
Center,Bountiful,1314,3072,,,,,,,,
Center,Bountiful,1314,3074,,,,,,,,
Center,Bountiful,1314,3075,,,,,,,,
Center,Bountiful,1314,3077,,,,,,,,
Center,Bountiful,1314,3078,,,,,,,,
Center,Bountiful,1314,3081,,,,,,,,
Center,Bountiful,1314,3085,,,,,,,,
Center,Bountiful,1314,3088,,,,,,,,
Center,Bountiful,1314,3106,,,,,,,,
Center,Bountiful,1314,3114,,,,,,,,
Center,Bountiful,1314,5521,1,3,,70.69,,,,1
Center,Bountiful,1314,5521,1,2,,70.69,,,,1
Center,Bountiful,1314,5533,2,3,4.27,77.75,,,,1
Center,Bountiful,1314,5544,1,,,,,,,0
Center,Bountiful,1314,5549,2,3,15.46,70.69,,,,1
Center,Bountiful,1314,5552,1,2,,6.87,,,,1
Center,Bountiful,1314,5555,1,,,,,,,
Center,Bountiful,1314,5560,1,3,,18.85,,,,1
Center,Bountiful,1314,5561,1,,,,,,,0
Center,Bountiful,1314,5572,2,2,4.48,43.98,,,,1
Center,Bountiful,1314,5573,1,,,,,,,0
Center,Bountiful,1314,5578,1,2,,20.42,,,,1
Center,Bountiful,1314,5594,1,2,,12.96,,,,1
Center,Bountiful,1314,5598,1,,,,,,,0
Center,Bountiful,1314,5608,1,2,,9.42,,,,1
Center,Bountiful,1314,5612,1,,,,,,,0
Center,Bountiful,1314,5623,1,2,,23.56,,,,1
Center,Bountiful,1314,5626,1,,,,,,,0
Center,Bountiful,1314,5627,2,2,2.26,37.7,,,,1
Center,Bountiful,1314,5651,2,2,10.34,28.27,,,,1
Center,Bountiful,1314,5661,1,,,,,,,0
Center,Bountiful,1314,5662,2,3,28.94,86.39,,,,1
Center,Bountiful,1314,5692,1,3,,103.67,,,,1
Center,Bountiful,1314,5697,2,3,10.81,39.27,,,,1
Center,Bountiful,1314,5698,2,2,3.06,42.41,,,,1
Center,Bountiful,1314,5702,2,3,5.6,94.25,,,,1
Center,Bountiful,1314,5718,1,2,,5.5,,,,1
Center,Bountiful,1314,5733,1,,,,,,,0
Center,Bountiful,1314,5734,2,3,6.01,75.4,,,,1
Center,Bountiful,1314,5740,1,,,,,,,0
Center,Bountiful,1314,5758,1,2,,3.14,,,,1
Center,Bountiful,1314,5764,1,,,,,,,0
Center,Bountiful,1314,5809,2,3,4.1,86.39,,,,1
Center,Bountiful,1314,5823,2,3,5.53,25.13,,,,1
Center,Bountiful,1314,5842,2,3,16.96,226.19,,,,1
Center,Bountiful,1314,5849,1,,,,,,,0
Center,Bountiful,1314,5852,2,3,51.48,141.37,,,,1
Center,Bountiful,1314,5855,1,,,,,,,0
Center,Bountiful,1314,5860,2,3,8.11,94.25,,,,1
Center,Bountiful,1314,5868,1,,,,,,,0
Center,Bountiful,1314,5875,1,2,,9.42,,,,1
Center,Bountiful,1314,5876,1,2,,32.99,,,,1
Center,Bountiful,1314,5877,2,3,33.25,62.83,,,,1
Center,Bountiful,1314,5878,2,3,37.32,77.75,,,,1
Center,Bountiful,1314,5880,1,2,,,,,,1
Center,Bountiful,1314,5881,1,2,,81.68,,,,1
Center,Bountiful,1314,5892,2,3,7.78,102.1,,,,1
Center,Bountiful,1314,5896,1,2,,25.92,,,,1
Center,Bountiful,1314,5927,2,3,13.85,86.39,,,,1
Center,Bountiful,1314,5935,2,,31.38,,,,,
Center,Bountiful,1314,5936,2,,23.17,,,,,
Center,Bountiful,1314,5944,1,,,,,,,
Center,Bountiful,1314,5970,2,,7.96,,,,,
Center,Bountiful,1314,5971,1,,,,,,,
Center,Bountiful,1314,5977,2,,1.57,,,,,
Center,Bountiful,1314,5980,2,,2.83,,,,,
Center,Bountiful,1314,5982,1,,,,,,,0
Center,Bountiful,1314,5983,2,3,5.34,43.98,,,,1
Center,Bountiful,1314,5984,2,3,11.48,31.42,,,,1
Center,Bountiful,1314,5987,2,3,4.78,75.4,,,,1
Center,Bountiful,1314,5993,2,3,58.06,169.65,,,,1
Center,Bountiful,1314,5995,2,2,14.4,69.12,,,,1
Center,Bountiful,1314,5999,1,3,,41.23,,,,1
Center,Bountiful,1314,6005,2,3,16.93,62.83,,,,1
Center,Bountiful,1314,6011,2,,13.2,,,,,
Center,Bountiful,1314,6019,2,,,,,,,
Center,Bountiful,1314,6021,2,3,5.72,35.34,,,,1
Center,Bountiful,1314,6065,1,2,,9.42,,,,1
Center,Bountiful,1314,6071,2,3,32.2,62.83,,,,1
Center,Bountiful,1314,6072,2,2,38.477,39.27,,,,1
Center,Bountiful,1314,6074,2,3,13.13,43.98,,,,1
Center,Bountiful,1314,6076,1,2,,27.49,,,,1
Center,Bountiful,1314,6078,1,,,,,,,0
Center,Bountiful,1314,6086,2,3,10.71,164.93,,,,1
Center,Bountiful,1314,6088,2,2,2.24,9.42,,,,1
Center,Bountiful,1314,6090,2,3,23.88,109.96,,,,1
Center,Bountiful,1314,6092,2,3,,132.73,,,,1
Center,Bountiful,1314,6093,2,3,11.75,153.94,,,,1
Center,Bountiful,1314,6113,2,3,5.77,109.96,,,,1
Center,Bountiful,1314,6115,1,2,,23.56,,,,1
Center,Bountiful,1314,6119,2,2,3.79,102.1,,,,1
Center,Bountiful,1314,6120,2,2,4.12,12.37,,,,1
Center,Bountiful,1314,6123,2,3,74.22,75.4,,,,1
Center,Bountiful,1314,6134,1,,,,,,,0
Center,Bountiful,1314,6138,1,2,,35.34,,,,1
Center,Bountiful,1314,6151,1,,,,,,,0
Center,Bountiful,1314,6187,2,3,52.07,179.07,,,,1
Center,Bountiful,1314,6195,2,2,11.62,5.89,,,,1
Center,Bountiful,1314,6215,1,2,,18.85,,,,1
Center,Bountiful,1314,6230,2,2,3.14,2.36,,,,1
Center,Bountiful,1314,6236,2,3,27.1,127.63,,,,1
Center,Bountiful,1314,6267,1,,,,,,,0
Center,Bountiful,1314,6269,1,2,,17.67,,,,1
Center,Bountiful,1314,6275,1,,,,,,,0
Center,Bountiful,1314,6294,2,2,9.68,18.85,,,,1
Center,Bountiful,1314,6324,2,3,11.56,14.14,,,,1
Center,Bountiful,1314,6325,1,,,,,,,0
Center,Bountiful,1314,6329,2,3,10.46,17.28,,,,1
Center,Bountiful,1314,6338,2,2,7.42,32.99,,,,1
Center,Bountiful,1314,6359,1,,,,,,,0
Center,Bountiful,1314,6390,1,2,,1.18,,,,1
Center,Bountiful,1314,6392,1,,,,,,,0
Center,Bountiful,1314,6401,1,,,,,,,0
Center,Bountiful,1314,6404,1,2,,27.49,,,,1
Center,Bountiful,1314,6407,2,3,2.83,84.82,,,,1
Center,Bountiful,1314,6408,1,,,,,,,0
Center,Bountiful,1314,6409,2,2,8.37,328.3,,,,1
Center,Bountiful,1314,6412,1,,,,,,,0
Center,Bountiful,1314,6413,1,,,,,,,0
Center,Bountiful,1314,6418,1,2,,87.96,,,,1
Center,Bountiful,1314,6421,2,,2.25,,,,,0
Center,Bountiful,1314,6433,2,3,0.75,414.69,,,,1
Center,Bountiful,1314,6435,1,,,,,,,0
Center,Bountiful,1314,6436,1,,,,,,,0
Center,Bountiful,1314,6438,2,3,11.91,32.99,,,,1
Center,Bountiful,1314,6445,2,3,55.92,106.03,,,,1
Center,Bountiful,1314,6449,2,3,17.15,282.74,,,,1
Center,Bountiful,1314,6457,2,3,7.48,75.4,,,,1
Center,Bountiful,1314,6460,2,3,11.66,60.48,,,,1
Center,Bountiful,1314,6463,1,,,,,,,0
Center,Bountiful,1314,6465,2,2,8.78,179.07,,,,1
Center,Bountiful,1314,6466,1,3,,42.41,,,,1
Center,Bountiful,1314,6467,1,3,,23.56,,,,1
Center,Bountiful,1314,6469,2,3,19.35,69.12,,,,1
Center,Bountiful,1314,6475,2,,12.86,,,,,0
Center,Bountiful,1314,6481,1,2,,21.99,,,,1
Center,Bountiful,1314,6491,2,,11.66,,,,,0
Center,Bountiful,1314,6502,1,,,,,,,0
Center,Bountiful,1314,6503,1,,,,,,,0
Center,Bountiful,1314,6509,1,,,,,,,0
Center,Bountiful,1314,6510,1,,,,,,,0
Center,Bountiful,1314,6512,1,,,,,,,0
Center,Bountiful,1314,6513,2,2,3.52,47.12,,,,1
Center,Bountiful,1314,6514,1,2,,15.71,,,,1
Center,Bountiful,1314,6519,1,,,,,,,0
Center,Bountiful,1314,6520,2,2,2.64,11.78,,,,1
Center,Bountiful,1314,6522,1,2,,267.04,,,,1
Center,Bountiful,1415,526,1,,,,,,,0
Center,Bountiful,1415,527,1,,,,,,,0
Center,Bountiful,1415,528,1,,,,,,,0
Center,Bountiful,1415,529,1,2,,15.98,,,,1
Center,Bountiful,1415,530,1,,,,,,,0
Center,Bountiful,1415,531,1,,,,,,,0
Center,Bountiful,1415,532,1,,,,,,,0
Center,Bountiful,1415,533,1,,,,,,,0
Center,Bountiful,1415,534,1,,,,,,,0
Center,Bountiful,1415,535,1,,,,,,,0
Center,Bountiful,1415,536,1,,,,,,,0
Center,Bountiful,1415,537,1,3,,19.32,,,,1
Center,Bountiful,1415,538,1,,,,,,,0
Center,Bountiful,1415,539,1,,,,,,,0
Center,Bountiful,1415,540,1,,,,,,,0
Center,Bountiful,1415,541,1,2,,12.5,,,,1
Center,Bountiful,1415,542,1,2,,6.6,,,,1
Center,Bountiful,1415,543,1,,,,,,,0
Center,Bountiful,1415,544,1,2,,5.94,,,,1
Center,Bountiful,1415,545,1,,,,,,,0
Center,Bountiful,1415,546,1,,,,,,,0
Center,Bountiful,1415,547,1,,,,,,,0
Center,Bountiful,1415,548,1,,,,,,,0
Center,Bountiful,1415,549,1,,,,,,,0
Center,Bountiful,1415,550,1,2,,4.9,,,,1
Center,Bountiful,1415,551,1,2,,4.71,,,,1
Center,Bountiful,1415,552,1,,,,,,,0
Center,Bountiful,1415,553,1,2,,26.78,,,,1
Center,Bountiful,1415,554,1,3,,39.03,,,,1
Center,Bountiful,1415,555,1,,,,,,,0
Center,Bountiful,1415,556,1,,,,,,,0
Center,Bountiful,1415,557,1,,,,,,,0
Center,Bountiful,1415,558,1,2,,4.87,,,,1
Center,Bountiful,1415,559,1,2,,6.87,,,,1
Center,Bountiful,1415,560,1,,,,,,,0
Center,Bountiful,1415,561,1,,,,,,,0
Center,Bountiful,1415,562,1,,,,,,,0
Center,Bountiful,1415,563,1,,,,,,,0
Center,Bountiful,1415,564,1,,,,,,,0
Center,Bountiful,1415,565,1,2,,3.96,,,,1
Center,Bountiful,1415,566,1,,,,,,,0
Center,Bountiful,1415,567,1,,,,,,,0
Center,Bountiful,1415,568,1,,,,,,,0
Center,Bountiful,1415,569,1,2,,11.31,,,,1
Center,Bountiful,1415,570,1,2,,11,,,,1
Center,Bountiful,1415,571,1,,,,,,,0
Center,Bountiful,1415,572,1,2,,10.84,,,,1
Center,Bountiful,1415,573,1,,,,,,,0
Center,Bountiful,1415,574,1,,,,,,,0
Center,Bountiful,1415,575,1,,,,,,,0
Center,Bountiful,1415,576,1,,,,,,,0
Center,Bountiful,1415,577,1,,,,,,,0
Center,Bountiful,1415,578,1,,,,,,,0
Center,Bountiful,1415,579,1,,,,,,,0
Center,Bountiful,1415,580,1,,,,,,,0
Center,Bountiful,1415,581,1,,,,,,,0
Center,Bountiful,1415,582,1,,,,,,,0
Center,Bountiful,1415,583,1,2,,2.94,,,,1
Center,Bountiful,1415,584,1,,,,,,,0
Center,Bountiful,1415,585,1,,,,,,,0
Center,Bountiful,1415,586,1,,,,,,,0
Center,Bountiful,1415,587,1,2,,18.38,,,,1
Center,Bountiful,1415,588,1,3,,0.12,,,,1
Center,Bountiful,1415,589,1,,,,,,,0
Center,Bountiful,1415,590,1,2,,7.06,,,,1
Center,Bountiful,1415,591,1,,,,,,,0
Center,Bountiful,1415,592,1,,,,,,,0
Center,Bountiful,1415,593,1,,,,,,,0
Center,Bountiful,1415,594,1,,,,,,,0
Center,Bountiful,1415,595,1,,,,,,,0
Center,Bountiful,1415,596,1,,,,,,,0
Center,Bountiful,1415,597,1,2,,6.83,,,,1
Center,Bountiful,1415,598,1,3,,10.18,,,,1
Center,Bountiful,1415,599,1,2,,1.7,,,,1
Center,Bountiful,1415,600,1,,,,,,,0
Center,Bountiful,1415,601,1,,,,,,,0
Center,Bountiful,1415,602,1,2,,20.92,,,,1
Center,Bountiful,1415,603,1,2,,5.18,,,,1
Center,Bountiful,1415,604,1,2,,2.76,,,,1
Center,Bountiful,1415,605,1,,,,,,,0
Center,Bountiful,1415,606,1,,,,,,,0
Center,Bountiful,1415,1704,,1,,,,,,
Center,Bountiful,1415,1705,,1,,,,,,
Center,Bountiful,1415,1706,,1,,,,,,
Center,Bountiful,1415,1707,,1,,,,,,
Center,Bountiful,1415,1711,,1,,,,,,
Center,Bountiful,1415,1712,,1,,,,,,
Center,Bountiful,1415,1713,,1,,,,,,
Center,Bountiful,1415,1715,,1,,,,,,
Center,Bountiful,1415,1718,,1,,,,,,
Center,Bountiful,1415,1720,,1,,,,,,
Center,Bountiful,1415,1722,,1,,,,,,
Center,Bountiful,1415,1724,,1,,,,,,
Center,Bountiful,1415,1726,,1,,,,,,
Center,Bountiful,1415,1727,,1,,,,,,
Center,Bountiful,1415,1728,,1,,,,,,
Center,Bountiful,1415,1730,,1,,,,,,
Center,Bountiful,1415,1733,,1,,,,,,
Center,Bountiful,1415,1735,,1,,,,,,
Center,Bountiful,1415,1738,,1,,,,,,
Center,Bountiful,1415,1745,,1,,,,,,
Center,Bountiful,1415,1748,,1,,,,,,
Center,Bountiful,1415,1753,,1,,,,,,
Center,Bountiful,1415,1755,,1,,,,,,
Center,Bountiful,1415,1760,,1,,,,,,
Center,Bountiful,1415,1764,,1,,,,,,
Center,Bountiful,1415,1773,,1,,,,,,
Center,Bountiful,1415,1774,,1,,,,,,
Center,Bountiful,1415,1776,,1,,,,,,
Center,Bountiful,1415,1779,,1,,,,,,
Center,Bountiful,1415,1795,,1,,,,,,
Center,Bountiful,1415,1796,,1,,,,,,
Center,Bountiful,1415,1806,,1,,,,,,
Center,Bountiful,1415,1810,,1,,,,,,
Center,Bountiful,1415,1824,,1,,,,,,
Center,Bountiful,1415,1825,,1,,,,,,
Center,Bountiful,1415,1826,,1,,,,,,
Center,Bountiful,1415,1829,,1,,,,,,
Center,Bountiful,1415,1835,,1,,,,,,
Center,Bountiful,1415,1836,,1,,,,,,
Center,Bountiful,1415,1837,,1,,,,,,
Center,Bountiful,1415,1848,,1,,,,,,
Center,Bountiful,1415,1849,,1,,,,,,
Center,Bountiful,1415,1853,,1,,,,,,
Center,Bountiful,1415,1855,,1,,,,,,
Center,Bountiful,1415,1860,,1,,,,,,
Center,Bountiful,1415,1865,,1,,,,,,
Center,Bountiful,1415,1870,,1,,,,,,
Center,Bountiful,1415,1874,,1,,,,,,
Center,Bountiful,1415,1876,,1,,,,,,
Center,Bountiful,1415,1882,,1,,,,,,
Center,Bountiful,1415,1883,,1,,,,,,
Center,Bountiful,1415,1885,,1,,,,,,
Center,Bountiful,1415,1889,,1,,,,,,
Center,Bountiful,1415,1890,,1,,,,,,
Center,Bountiful,1415,1891,,1,,,,,,
Center,Bountiful,1415,1895,,1,,,,,,
Center,Bountiful,1415,1897,,2,,4.71,,,,
Center,Bountiful,1415,1898,,3,,123.37,,,,
Center,Bountiful,1415,1900,,1,,,,,,
Center,Bountiful,1415,3002,,1,,,,,,
Center,Bountiful,1415,3006,,1,,,,,,
Center,Bountiful,1415,3010,,1,,,,,,
Center,Bountiful,1415,3011,,1,,,,,,
Center,Bountiful,1415,3013,,1,,,,,,
Center,Bountiful,1415,3016,,1,,,,,,
Center,Bountiful,1415,3018,,1,,,,,,
Center,Bountiful,1415,3019,,1,,,,,,
Center,Bountiful,1415,3023,,1,,,,,,
Center,Bountiful,1415,3027,,1,,,,,,
Center,Bountiful,1415,3029,,1,,,,,,
Center,Bountiful,1415,3031,,1,,,,,,
Center,Bountiful,1415,3032,,1,,,,,,
Center,Bountiful,1415,3033,,1,,,,,,
Center,Bountiful,1415,3056,,1,,,,,,
Center,Bountiful,1415,3070,,1,,,,,,
Center,Bountiful,1415,3072,,1,,,,,,
Center,Bountiful,1415,3074,,1,,,,,,
Center,Bountiful,1415,3075,,1,,,,,,
Center,Bountiful,1415,3077,,1,,,,,,
Center,Bountiful,1415,3078,,1,,,,,,
Center,Bountiful,1415,3081,,1,,,,,,
Center,Bountiful,1415,3085,,1,,,,,,
Center,Bountiful,1415,3088,,1,,,,,,
Center,Bountiful,1415,3106,,1,,,,,,
Center,Bountiful,1415,3114,,1,,,,,,
Center,Bountiful,1415,5507,,,,,,,,0
Center,Bountiful,1415,5521,2,3,70.69,188.31,,,,1
Center,Bountiful,1415,5521,3,,70.69,,12,22,264,0
Center,Bountiful,1415,5533,3,3,77.75,19.44,9,7,63,1
Center,Bountiful,1415,5535,,,,,,,,0
Center,Bountiful,1415,5544,,,,,,,,0
Center,Bountiful,1415,5549,3,2,70.69,31.22,5,8,40,1
Center,Bountiful,1415,5552,2,3,6.87,146.6,,,,1
Center,Bountiful,1415,5555,,,,,,,,
Center,Bountiful,1415,5560,3,3,18.85,56.71,2,7.5,15,1
Center,Bountiful,1415,5561,,,,,,,,0
Center,Bountiful,1415,5572,2,2,43.98,30.19,,,,1
Center,Bountiful,1415,5573,,,,,,,,0
Center,Bountiful,1415,5578,2,3,20.42,70.69,,,,1
Center,Bountiful,1415,5594,2,3,12.96,43.39,,,,1
Center,Bountiful,1415,5598,,,,,,,,0
Center,Bountiful,1415,5608,2,3,9.42,32.1,,,,1
Center,Bountiful,1415,5612,,,,,,,,0
Center,Bountiful,1415,5621,,,,,,,,0
Center,Bountiful,1415,5623,2,3,23.56,43.26,,,,1
Center,Bountiful,1415,5626,,,,,,,,0
Center,Bountiful,1415,5627,2,3,37.7,77.21,,,,1
Center,Bountiful,1415,5651,2,3,28.27,21.91,,,,1
Center,Bountiful,1415,5656,,,,,,,,0
Center,Bountiful,1415,5661,,,,,,,,0
Center,Bountiful,1415,5662,3,3,86.39,99.47,0,0,0,1
Center,Bountiful,1415,5692,3,3,103.67,136.66,8,7.125,57,1
Center,Bountiful,1415,5697,3,3,39.27,40.42,0,0,0,1
Center,Bountiful,1415,5698,2,3,42.41,158.17,,,,1
Center,Bountiful,1415,5702,3,3,94.25,84.54,3,11,33,1
Center,Bountiful,1415,5718,2,2,5.5,12.5,,,,1
Center,Bountiful,1415,5729,,,,,,,,0
Center,Bountiful,1415,5733,,,,,,,,0
Center,Bountiful,1415,5734,3,3,75.4,43.02,4,0,0,1
Center,Bountiful,1415,5740,,,,,,,,0
Center,Bountiful,1415,5756,,,,,,,,0
Center,Bountiful,1415,5758,2,2,3.14,,,,,0
Center,Bountiful,1415,5764,,,,,,,,0
Center,Bountiful,1415,5809,3,3,86.39,42.41,2,3,6,1
Center,Bountiful,1415,5823,3,3,25.13,101.93,1,9,9,1
Center,Bountiful,1415,5828,,,,,,,,0
Center,Bountiful,1415,5842,3,3,226.19,131.95,9,12,108,1
Center,Bountiful,1415,5849,,,,,,,,0
Center,Bountiful,1415,5852,3,3,141.37,80.35,20,8.8,176,1
